Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
335,Marine VHF Channel 18 Ship to Shore Port Ops Duplex (shore 161.500),156.9,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
336,Marine VHF Channel 18 Shore to Ship Port Ops Duplex (shore 156.900),161.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
337,Marine VHF Channel 19 Ship to Shore Port Ops Duplex (shore 161.550)(CH 1019 Simplex),156.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
338,Marine VHF Channel 19 Shore to Ship Port Ops Duplex (shore 156.950)(CH 2019 Simplex),161.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
339,Marine VHF Channel 20 Ship to Shore Port Ops Duplex (shore 161.600)(CH 1020 Simplex),157.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
340,Marine VHF Channel 20 Shore to Ship Port Ops Duplex (shore 157.000)(CH 2020 Simplex),161.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
341,Marine VHF Channel 21 Ship to Shore Port Ops Duplex (shore 161.650),157.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
342,Marine VHF Channel 21 Shore to Ship Port Ops Duplex (shore 157.050),161.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
343,Marine VHF Channel 22 Ship to Shore Port Ops Duplex (shore 161.700),157.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
344,Marine VHF Channel 22 Shore to Ship Port Ops Duplex (shore 157.100),161.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
345,Marine VHF Channel 23 Ship to Shore Public & Coastguard Medilink Duplex (shore 161.750),157.15,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
346,Marine VHF Channel 23 Shore to Ship Public & Coastguard Medilink Duplex (shore 157.150),161.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
347,Marine VHF Channel 24 Ship to Shore Public Duplex (shore 161.800),157.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
348,Marine VHF Channel 24 Shore to Ship Public Duplex (shore 157.200),161.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
349,Marine VHF Channel 25 Ship to Shore Public Duplex (shore 161.850),157.25,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
350,Marine VHF Channel 25 Shore to Ship Public Duplex (shore 157.250),161.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
351,Marine VHF Channel 26 Ship to Shore Public Duplex (shore 161.900),157.3,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
352,Marine VHF Channel 26 Shore to Ship Public Duplex (shore 157.300),161.9,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
353,Marine VHF Channel 27 Ship to Shore Public Duplex (shore 161.950),157.35,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
354,Marine VHF Channel 27 Shore to Ship Public Duplex (shore 157.350),161.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
355,Marine VHF Channel 28 Ship to Shore Public Duplex (shore 162.000),157.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
356,Marine VHF Channel 28 Shore to Ship Public Duplex (shore 157.400),162.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
357,Marine VHF Channel 29 Private,157.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
358,Marine VHF Channel 30 Private,157.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
359,Marine VHF Channel 31 RNLI Launch & Recovery Training,157.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
360,Marine VHF Channel 32 Private,157.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
361,Marine VHF Channel 33 Private,157.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
362,Marine VHF Channel 34 Private,157.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
363,Marine VHF Channel 35 Private,157.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
364,Marine VHF Channel 36 Tugs,157.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
365,Marine VHF Channel 37 M1 Marinas & Yacht Clubs,157.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
366,Marine VHF Channel 38 Private,157.9,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
367,Marine VHF Channel 39 Private,157.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
368,Marine VHF Channel 40 Private,158.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
369,Marine VHF Channel 41 Private,158.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
370,Marine VHF Channel 42 Private,158.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
371,Marine VHF Channel 43 Private,158.15,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
372,Marine VHF Channel 44 Private,158.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
373,Marine VHF Channel 45 Private,158.25,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
374,Marine VHF Channel 46 Private,158.3,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
375,Marine VHF Channel 47 Private,158.35,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
376,Marine VHF Channel 48 Private,158.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
377,Marine VHF Channel 49 Private,158.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
378,Marine VHF Channel 50 Coastguard Inshore Rescue,158.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
379,Marine VHF Channel 60 Ship to Shore Public & Port Ops Duplex (Shore 160.625),156.025,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
380,Marine VHF Channel 60 Shore to Ship Public & Port Ops Duplex (Shore 156.025),160.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
381,Marine VHF Channel 61 Ship to Shore Public & Port Ops Duplex (Shore 160.675),156.075,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
382,Marine VHF Channel 61 Shore to Ship Public & Port Ops Duplex (Shore 156.075),160.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
383,Marine VHF Channel 62 Ship to Shore Public & Port Ops Duplex (Shore 160.725),156.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
384,Marine VHF Channel 62 Shore to Ship Public & Port Ops Duplex (Shore 156.125),160.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
385,Marine VHF Channel 63 Ship to Shore Public & Port Ops Duplex (Shore 160.775),156.175,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
386,Marine VHF Channel 63 Shore to Ship Public & Port Ops Duplex (Shore 156.175),160.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
387,Marine VHF Channel 64 Ship to Shore Public & Port Ops Duplex (Shore 160.825),156.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
388,Marine VHF Channel 64 Shore to Ship Public & Port Ops Duplex (Shore 156.225),160.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
389,Marine VHF Channel 65 Ship to Shore Public & Port Ops Duplex (Shore 160.875),156.275,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
390,Marine VHF Channel 65 Shore to Ship Public & Port Ops Duplex (Shore 156.275),160.875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
391,Marine VHF Channel 66 Ship to Shore Public & Port Ops Duplex (Shore 160.925),156.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
392,Marine VHF Channel 66 Shore to Ship Public & Port Ops Duplex (Shore 156.325),160.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
393,Marine VHF Channel 67 UK Small Craft Irish SAR,156.375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
394,Marine VHF Channel 68 Port Ops,156.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
395,Marine VHF Channel 69 Intership & Port Operations,156.475,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
396,Marine VHF Channel 70 Selcal (no voice comms),156.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
397,Marine VHF Channel 71 Port Ops,156.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
398,Marine VHF Channel 72 Intership Working,156.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
399,Marine VHF Channel 73 Coastguard Working,156.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
400,Marine VHF Channel 74 Port Ops,156.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
401,Marine VHF Channel 75 Port Ops,156.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
402,Marine VHF Channel 76 Port Ops,156.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
403,Marine VHF Channel 77 Intership Working,156.875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
404,Marine VHF Channel 78 Ship to Shore Public & Port Ops Duplex (shore 161.525)(CH 1078 Simplex),156.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
405,Marine VHF Channel 78 Shore to Ship Public & Port Ops Duplex (shore 156.925)(CH 2078 Simplex),161.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
406,Marine VHF Channel 79 Ship to Shore Port Ops Duplex (shore 161.575)(CH 1079 Simplex),156.975,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
407,Marine VHF Channel 79 Shore to Ship Port Ops Duplex (shore 156.975)(CH 2079 Simplex),161.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
408,Marine VHF Channel 80 Ship to Shore Marina and Port Ops Duplex (shore 161.625),157.025,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
409,Marine VHF Channel 80 Shore to Ship Marina and Port Ops Duplex (shore 157.025),161.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
410,Marine VHF Channel 81 Ship to Shore Public & Port Ops Duplex (shore 161.675),157.075,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
411,Marine VHF Channel 81 Shore to Ship Public & Port Ops Duplex (shore 157.075),161.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
412,Marine VHF Channel 82 Ship to Shore Public & Port Ops Duplex (shore 161.725),157.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
413,Marine VHF Channel 82 Shore to Ship Public & Port Ops Duplex (shore 157.125),161.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
414,Marine VHF Channel 83 Ship to Shore Public Duplex (shore 161.775),157.175,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
415,Marine VHF Channel 83 Shore to Ship Public Duplex (shore 157.175),161.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
416,Marine VHF Channel 84 Ship to Shore Public & Port Ops Duplex (shore 161.825),157.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
417,Marine VHF Channel 84 Shore to Ship Public & Port Ops Duplex (shore 157.225),161.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
418,Marine VHF Channel 85 Ship to Shore Public Duplex (shore 161.875),157.275,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
419,Marine VHF Channel 85 Shore to Ship Public Duplex (shore 157.275),161.875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
420,Marine VHF Channel 86 Ship to Shore Public & Coastguard Medilink Duplex (shore 161.925),157.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
421,Marine VHF Channel 86 Shore to Ship Public & Coastguard Medilink Duplex (shore 157.325),161.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
422,Marine VHF Channel 87 Public,157.375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
423,Marine VHF Channal 87B AIS Data,161.975,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
424,Marine VHF Channel 88 Public,157.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
425,Marine VHF Channel 88B AIS Data,162.025,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
426,Marine VHF Channel M2 Marinas & Yacht Clubs,161.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
427,MURS Channel 1,151.82,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Multi-Use Radio Service (151-154MHz),,,,
428,MURS Channel 2,151.88,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Multi-Use Radio Service (151-154MHz),,,,
429,MURS Channel 3,151.94,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Multi-Use Radio Service (151-154MHz),,,,
430,MURS Channel 4,154.57,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Multi-Use Radio Service (151-154MHz),,,,
431,MURS Channel 5,154.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Multi-Use Radio Service (151-154MHz),,,,
432,PMR446 Channel 01,446.00625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
433,PMR446 Channel 02,446.01875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
434,PMR446 Channel 03,446.03125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
435,PMR446 Channel 04,446.04375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
436,PMR446 Channel 05,446.05625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
437,PMR446 Channel 06,446.06875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
438,PMR446 Channel 07,446.08125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
439,PMR446 Channel 08,446.09375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
440,PMR446 Channel 09,446.10625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
441,PMR446 Channel 10,446.11875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
442,PMR446 Channel 11,446.13125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
443,PMR446 Channel 12,446.14375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
444,PMR446 Channel 13,446.15625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
445,PMR446 Channel 14,446.16875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
446,PMR446 Channel 15,446.18125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
447,PMR446 Channel 16,446.19375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,PMR446 (446MHz),,,,
448,Polycon SAR,417.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
449,Polycon SAR Helimed,417.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
450,Polycon MOD,417.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
451,Polycon Coastguard,419.1125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
452,Polycon Coastguard,419.1375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
453,Polycon Onboard Comms,419.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
454,Polycon SAR,419.5875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
455,Polycon SAR RAF,449.5375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
456,Polycon SAR Navy,449.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
457,Polycon SAR RAF,449.7375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Polycon (417-449MHz),,,,
458,PMSE 446 Base B1,446.43125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
459,PMSE 446 Base A1 B2,446.45625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
460,PMSE 446 Base B3,446.49375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
461,PMSE 446 Base A2,446.50625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
462,PMSE 446 Base B4,446.56875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
463,PMSE 446 Base A3,446.58125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
464,PMSE 446 Base A4,446.60625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
465,PMSE 446 Base A5 B5,446.78125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
466,PMSE 446 Base B6,446.88125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
467,PMSE 446 Base A6,446.89375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
468,PMSE 447 Base Simplex 1,447.01875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
469,PMSE 447 Base Simplex 2,447.03125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
470,PMSE 447 Base Simplex 3,447.04375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
471,PMSE 447 Base Simplex 4,447.05625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
472,PMSE 447 Base Simplex 5,447.36875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
473,PMSE 447 Base Simplex 6,447.38125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
474,PMSE 447 Base Simplex 7,447.39375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
475,PMSE 447 Base Simplex 8,447.40625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
476,PMSE 447 Base Simplex 9,447.41875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
477,PMSE 447 Base Simplex 10,447.43125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
478,PMSE 447 Base Simplex 11,447.44375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
479,PMSE 447 Base Simplex 12,447.45625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
480,PMSE 447 Base Simplex 13,447.46875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
481,PMSE 447 Base Simplex 14,447.48125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
482,PMSE 447 Base Simplex 15,447.49375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
483,PMSE 447 Base Simplex 16,447.50625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
484,PMSE 455 Base D1 London Only,454.99375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
485,PMSE 455 Base A1E1T1,455.00625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
486,PMSE 455 Base D2 London Only,455.01875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
